time,pressure,air_temp,air_humidity,69886_rssi,69886_snr,soil_humidity
2020-07-25 11:10:00,1010.5,25.115966796875,61.981201171875,-115.0,-1.8,16.428571428571427
2020-07-25 11:20:00,1010.5,24.8870849609375,64.94140625,-115.0,-3.8,16.428571428571427
2020-07-25 11:30:00,1010.5,24.627685546875,68.54248046875,-114.0,-2.2,16.428571428571427
2020-07-25 11:40:00,1010.5,24.5208740234375,70.4345703125,-113.0,-2.8,16.285714285714285
2020-07-25 11:50:00,1010.5,24.2767333984375,67.93212890625,-117.0,-2.2,16.285714285714285
2020-07-25 12:00:00,1010.5,24.200439453125,70.49560546875,-115.0,-1.2,16.285714285714285
2020-07-25 12:10:00,1010.7,24.2462158203125,71.77734375,-115.0,-2.2,16.285714285714285
2020-07-25 12:20:00,1010.7,24.261474609375,72.8759765625,-115.0,-2.5,16.285714285714285
2020-07-25 12:30:00,1010.7,24.2462158203125,73.486328125,-115.0,-2.5,16.142857142857142
2020-07-25 12:40:00,1010.7,24.2462158203125,71.83837890625,-115.0,-0.5,16.142857142857142
2020-07-25 12:50:00,1010.7,24.47509765625,70.00732421875,-115.0,-1.0,16.142857142857142
2020-07-25 13:00:00,1010.7,24.658203125,68.603515625,-115.0,-2.0,16.142857142857142
2020-07-25 13:10:00,1011.0,24.6734619140625,70.49560546875,-115.0,-1.5,16.142857142857142
2020-07-25 13:20:00,1011.0,24.658203125,70.068359375,-117.0,-2.2,16.0
2020-07-25 13:30:00,1011.0,24.7039794921875,68.05419921875,-117.0,-2.2,16.0
2020-07-25 13:40:00,1011.0,24.9481201171875,67.19970703125,-117.0,-1.8,16.0
2020-07-25 13:50:00,1011.0,25.1312255859375,65.5517578125,-115.0,-2.2,16.0
2020-07-25 14:00:00,1011.0,25.2838134765625,64.02587890625,-115.0,-2.0,16.0
2020-07-25 14:10:00,1010.7,25.3753662109375,65.73486328125,-117.0,-2.2,16.0
2020-07-25 14:20:00,1010.7,25.421142578125,64.75830078125,-117.0,-2.5,16.0
2020-07-25 14:30:00,1010.7,25.634765625,58.258056640625,-119.0,-3.0,15.857142857142858
2020-07-25 14:40:00,1010.7,25.7568359375,60.455322265625,-115.0,-2.8,15.857142857142858
2020-07-25 14:50:00,1010.7,25.8636474609375,60.943603515625,-115.0,-2.0,15.857142857142858
2020-07-25 15:00:00,1010.7,25.93994140625,60.11962890625,-119.0,-3.8,15.714285714285714
2020-07-25 15:10:00,1009.9,25.7415771484375,62.042236328125,-117.0,-1.8,15.714285714285714
2020-07-25 15:20:00,1009.9,25.665283203125,63.53759765625,-119.0,-1.8,15.714285714285714
2020-07-25 15:30:00,1009.9,25.634765625,60.97412109375,-119.0,-4.5,15.714285714285714
2020-07-25 15:40:00,1009.9,25.5584716796875,60.4248046875,-117.0,-2.5,15.714285714285714
2020-07-25 15:50:00,1009.9,25.5584716796875,61.82861328125,-115.0,-3.0,15.714285714285714
2020-07-25 16:00:00,1009.9,25.634765625,59.14306640625,-117.0,-3.8,15.714285714285714
2020-07-25 16:10:00,1010.0,25.7415771484375,58.77685546875,-115.0,-2.5,15.714285714285714
2020-07-25 16:20:00,1010.1,25.8636474609375,58.624267578125,-115.0,-2.0,15.714285714285714
2020-07-25 16:30:00,1010.1,25.81787109375,57.647705078125,-115.0,-2.0,15.714285714285714
2020-07-25 16:40:00,1010.1,25.726318359375,58.65478515625,-115.0,-2.0,15.714285714285714
2020-07-25 16:50:00,1010.1,25.6805419921875,51.025390625,-109.0,-1.8,15.714285714285714
2020-07-25 17:00:00,1010.1,25.93994140625,46.630859375,-115.0,-2.2,15.714285714285714
2020-07-25 17:10:00,1010.1,26.18408203125,44.49462890625,-114.0,0.5,15.714285714285714
2020-07-25 17:20:00,1010.1,26.214599609375,44.189453125,-115.0,-2.0,15.714285714285714
2020-07-25 17:30:00,1010.1,26.1077880859375,45.806884765625,-114.0,-1.2,15.714285714285714
2020-07-25 17:40:00,1010.1,25.8636474609375,45.654296875,-114.0,-1.2,15.714285714285714
2020-07-25 17:50:00,1010.1,25.604248046875,46.20361328125,-115.0,-2.2,15.714285714285714
2020-07-25 18:00:00,1010.1,25.45166015625,46.905517578125,-119.0,-1.2,15.714285714285714
2020-07-25 18:10:00,1009.9,25.3448486328125,47.36328125,-117.0,-1.2,15.714285714285714
2020-07-25 18:20:00,1009.9,25.0701904296875,48.583984375,-114.0,-1.8,15.714285714285714
2020-07-25 18:30:00,1009.9,24.932861328125,50.262451171875,-117.0,-1.5,15.714285714285714
2020-07-25 18:40:00,1009.9,24.7650146484375,49.896240234375,-117.0,-0.5,15.714285714285714
2020-07-25 18:50:00,1009.9,24.688720703125,50.1708984375,-119.0,-1.2,15.714285714285714
2020-07-25 19:00:00,1009.9,24.6429443359375,50.048828125,-114.0,-1.8,15.714285714285714
2020-07-25 19:10:00,1010.5,24.505615234375,50.72021484375,-117.0,-0.5,15.714285714285714
2020-07-25 19:20:00,1010.5,24.35302734375,51.8798828125,-107.0,-8.5,15.714285714285714
2020-07-25 19:30:00,1010.5,24.2462158203125,52.30712890625,-117.0,-0.8,15.714285714285714
2020-07-25 19:40:00,1010.5,24.1546630859375,53.131103515625,-119.0,-0.8,15.714285714285714
2020-07-25 19:50:00,1010.5,23.98681640625,53.253173828125,-115.0,-0.5,15.714285714285714
2020-07-25 20:00:00,1010.5,23.956298828125,53.1005859375,-115.0,-1.8,15.714285714285714
2020-07-25 20:10:00,1011.0,23.86474609375,54.473876953125,-115.0,-1.0,15.714285714285714
2020-07-25 20:20:00,1011.0,23.7579345703125,54.473876953125,-114.0,-1.0,15.714285714285714
2020-07-25 20:30:00,1011.0,23.681640625,54.74853515625,-115.0,-0.2,15.714285714285714
2020-07-25 20:40:00,1011.0,23.4832763671875,55.145263671875,-115.0,-1.2,15.714285714285714
2020-07-25 20:50:00,1011.0,23.468017578125,54.656982421875,-115.0,-0.5,15.714285714285714
2020-07-25 21:00:00,1011.0,23.49853515625,53.7109375,-107.0,-1.0,15.857142857142858
2020-07-25 21:10:00,1011.3,23.468017578125,54.5654296875,-114.0,-0.5,15.714285714285714
2020-07-25 21:20:00,1011.3,23.468017578125,53.8330078125,-115.0,-1.2,15.857142857142858
2020-07-25 21:30:00,1011.3,23.5137939453125,54.901123046875,-115.0,-0.5,15.857142857142858
2020-07-25 21:40:00,1011.3,23.4832763671875,55.35888671875,-114.0,-0.2,15.714285714285714
2020-07-25 21:50:00,1011.3,23.345947265625,57.037353515625,-115.0,-0.5,15.857142857142858
2020-07-25 22:00:00,1011.3,23.1475830078125,57.7392578125,-115.0,-0.8,15.714285714285714
2020-07-25 22:30:00,1012.2,22.8271484375,59.967041015625,-114.0,-2.2,15.714285714285714
2020-07-25 22:40:00,1012.2,22.8271484375,60.1806640625,-115.0,-1.2,15.714285714285714
2020-07-25 22:50:00,1012.2,22.857666015625,60.211181640625,-119.0,-2.0,15.714285714285714
2020-07-25 23:00:00,1012.2,22.88818359375,59.478759765625,-117.0,-0.5,15.714285714285714
2020-07-25 23:10:00,1012.1,22.94921875,59.539794921875,-114.0,-0.5,15.714285714285714
2020-07-25 23:20:00,1012.1,22.88818359375,59.600830078125,-117.0,-1.0,15.714285714285714
2020-07-25 23:30:00,1012.1,22.7508544921875,60.638427734375,-117.0,0.2,15.714285714285714
2020-07-25 23:40:00,1012.1,22.674560546875,60.333251953125,-115.0,0.2,15.714285714285714
2020-07-25 23:50:00,1012.1,22.735595703125,60.089111328125,-115.0,-0.2,15.714285714285714
2020-07-26 00:00:00,1012.1,22.7203369140625,63.1103515625,-117.0,-0.5,15.714285714285714
2020-07-26 00:10:00,1012.1,22.674560546875,61.03515625,-117.0,-2.8,15.714285714285714
2020-07-26 00:20:00,1012.1,22.674560546875,60.60791015625,-117.0,-4.5,15.714285714285714
2020-07-26 00:30:00,1012.1,22.705078125,60.760498046875,-119.0,-5.8,15.714285714285714
2020-07-26 00:40:00,1012.1,22.5677490234375,63.232421875,-119.0,-3.8,16.857142857142858
2020-07-26 00:50:00,1012.1,22.4609375,62.164306640625,-117.0,-4.0,20.0
2020-07-26 01:00:00,1012.1,22.2320556640625,63.90380859375,-115.0,-2.0,20.571428571428573
2020-07-26 01:10:00,1012.3,22.064208984375,63.90380859375,-115.0,-3.2,20.285714285714285
2020-07-26 01:20:00,1012.3,21.9268798828125,64.88037109375,-115.0,-0.8,20.0
2020-07-26 01:30:00,1012.3,21.942138671875,64.51416015625,-109.0,-0.8,19.571428571428573
2020-07-26 01:40:00,1012.3,22.064208984375,62.6220703125,-115.0,-2.5,19.285714285714285
2020-07-26 01:50:00,1012.3,22.15576171875,62.286376953125,-113.0,-0.5,19.0
2020-07-26 02:00:00,1012.3,22.2015380859375,62.744140625,-114.0,-1.0,18.857142857142858
2020-07-26 02:10:00,1012.3,22.1099853515625,63.720703125,-114.0,0.0,18.571428571428573
2020-07-26 02:20:00,1012.2,22.0794677734375,62.164306640625,-117.0,-2.0,18.285714285714285
2020-07-26 02:30:00,1012.2,22.1405029296875,61.6455078125,-115.0,-2.8,18.285714285714285
2020-07-26 02:40:00,1012.2,22.1710205078125,61.981201171875,-115.0,-0.2,18.142857142857142
2020-07-26 02:50:00,1012.2,22.2320556640625,61.6455078125,-115.0,-1.2,18.0
2020-07-26 03:00:00,1012.2,22.1710205078125,61.279296875,-115.0,-1.2,17.857142857142858
2020-07-26 03:10:00,1011.9,22.1710205078125,61.4013671875,-115.0,-1.2,17.714285714285715
2020-07-26 03:20:00,1011.9,22.1099853515625,63.4765625,-117.0,-0.2,17.714285714285715
2020-07-26 03:30:00,1011.9,21.97265625,63.29345703125,-114.0,-0.2,17.571428571428573
2020-07-26 03:40:00,1011.9,21.9573974609375,62.286376953125,-117.0,0.2,17.571428571428573
2020-07-26 03:50:00,1011.9,22.03369140625,63.5986328125,-117.0,-0.2,17.428571428571427
2020-07-26 04:00:00,1011.9,21.820068359375,64.27001953125,-117.0,-0.5,17.285714285714285
2020-07-26 04:10:00,1012.0,21.8505859375,64.208984375,-117.0,0.0,17.285714285714285
2020-07-26 04:20:00,1012.0,21.8505859375,64.51416015625,-114.0,-0.8,17.0
2020-07-26 04:30:00,1012.0,21.8963623046875,64.02587890625,-117.0,-0.2,17.0
2020-07-26 04:40:00,1012.0,22.0184326171875,64.5751953125,-117.0,0.0,17.0
2020-07-26 04:50:00,1012.0,22.216796875,62.68310546875,-115.0,-1.2,16.857142857142858
2020-07-26 05:00:00,1012.0,22.4609375,62.744140625,-119.0,0.0,16.857142857142858
2020-07-26 05:10:00,1012.4,22.5677490234375,61.859130859375,-117.0,0.8,16.857142857142858
2020-07-26 05:20:00,1012.4,22.5677490234375,61.737060546875,-115.0,0.8,16.714285714285715
2020-07-26 05:30:00,1012.4,22.7508544921875,62.408447265625,-119.0,0.5,16.714285714285715
2020-07-26 05:40:00,1012.4,22.9034423828125,60.1806640625,-114.0,-0.2,16.571428571428573
2020-07-26 05:50:00,1012.4,23.040771484375,59.844970703125,-114.0,0.0,16.571428571428573
